ID	Len	Group	GroupCount	Class	ClassCount	Fold	FoldCount
d.79.1.0_d3m1xa_	126	d.79.1.0	1	d	1895	d.79	24
d.79.1.1_d1pf5a_	130	d.79.1.1	2	d	1895	d.79	24
d.79.1.1_d2otma1	152	d.79.1.1	2	d	1895	d.79	24
d.79.1.2_d1ufya_	121	d.79.1.2	1	d	1895	d.79	24
d.79.2.1_d2r7512	126	d.79.2.1	2	d	1895	d.79	24
d.79.2.1_d4ihja2	205	d.79.2.1	2	d	1895	d.79	24
d.79.3.0_d4af1a3	139	d.79.3.0	1	d	1895	d.79	24
d.79.3.1_d1xbia1	116	d.79.3.1	1	d	1895	d.79	24
d.79.3.2_d2vgna3	105	d.79.3.2	1	d	1895	d.79	24
d.79.3.3_d1gz0a2	76	d.79.3.3	2	d	1895	d.79	24
d.79.3.3_d1ipaa2	105	d.79.3.3	2	d	1895	d.79	24
d.79.4.1_d1vk3a1	165	d.79.4.1	8	d	1895	d.79	24
d.79.4.1_d1vk3a2	162	d.79.4.1	8	d	1895	d.79	24
d.79.4.1_d2z1ea1	113	d.79.4.1	8	d	1895	d.79	24
d.79.4.1_d2zaua1	127	d.79.4.1	8	d	1895	d.79	24
d.79.4.1_d3c9ua1	137	d.79.4.1	8	d	1895	d.79	24
d.79.4.1_d3m84a1	170	d.79.4.1	8	d	1895	d.79	24
d.79.4.1_d3ugja3	209	d.79.4.1	8	d	1895	d.79	24
d.79.4.1_d3ugja5	200	d.79.4.1	8	d	1895	d.79	24
d.79.5.0_d3f0da_	159	d.79.5.0	1	d	1895	d.79	24
d.79.6.1_d2h8ea_	120	d.79.6.1	1	d	1895	d.79	24
d.79.7.1_d2hqsc2	106	d.79.7.1	1	d	1895	d.79	24
d.79.8.1_d2ohwa1	128	d.79.8.1	1	d	1895	d.79	24
d.79.9.1_d3byqa1	191	d.79.9.1	1	d	1895	d.79	24
d.8.1.1_d4ubpa_	100	d.8.1.1	1	d	1895	d.8	1
d.80.1.0_d2x4ka1	61	d.80.1.0	5	d	1895	d.80	10
d.80.1.0_d3abfa_	64	d.80.1.0	5	d	1895	d.80	10
d.80.1.0_d3b64a_	112	d.80.1.0	5	d	1895	d.80	10
d.80.1.0_d4jj9a1	140	d.80.1.0	5	d	1895	d.80	10
d.80.1.0_d4lkba1	120	d.80.1.0	5	d	1895	d.80	10
d.80.1.1_d1gyya_	76	d.80.1.1	2	d	1895	d.80	10
d.80.1.1_d3ej9b_	59	d.80.1.1	2	d	1895	d.80	10
d.80.1.3_d3djha_	114	d.80.1.3	1	d	1895	d.80	10
d.80.1.5_d1u9da1	107	d.80.1.5	1	d	1895	d.80	10
d.80.1.6_d2aala1	129	d.80.1.6	1	d	1895	d.80	10
d.81.1.1_d1cf2o2	165	d.81.1.1	5	d	1895	d.81	25
d.81.1.1_d1nvmb2	155	d.81.1.1	5	d	1895	d.81	25
d.81.1.1_d1vkna2	163	d.81.1.1	5	d	1895	d.81	25
d.81.1.1_d3cmco2	163	d.81.1.1	5	d	1895	d.81	25
d.81.1.1_d3pwka2	202	d.81.1.1	5	d	1895	d.81	25
d.81.1.2_d1e5qa2	267	d.81.1.2	2	d	1895	d.81	25
d.81.1.2_d1ebfa2	190	d.81.1.2	2	d	1895	d.81	25
d.81.1.3_d1f06a2	150	d.81.1.3	6	d	1895	d.81	25
d.81.1.3_d1gr0a2	111	d.81.1.3	6	d	1895	d.81	25
d.81.1.3_d1j5pa3	103	d.81.1.3	6	d	1895	d.81	25
d.81.1.3_d1p1ja2	115	d.81.1.3	6	d	1895	d.81	25
d.81.1.3_d1q0qa3	149	d.81.1.3	6	d	1895	d.81	25
d.81.1.3_d1vm6a2	86	d.81.1.3	6	d	1895	d.81	25
d.81.1.4_d1lc0a2	118	d.81.1.4	1	d	1895	d.81	25
d.81.1.5_d1h6da2	162	d.81.1.5	7	d	1895	d.81	25
d.81.1.5_d1h9aa2	291	d.81.1.5	7	d	1895	d.81	25
d.81.1.5_d1tlta2	140	d.81.1.5	7	d	1895	d.81	25
d.81.1.5_d1xeaa2	144	d.81.1.5	7	d	1895	d.81	25
d.81.1.5_d1ydwa2	171	d.81.1.5	7	d	1895	d.81	25
d.81.1.5_d1zh8a2	144	d.81.1.5	7	d	1895	d.81	25
d.81.1.5_d2nvwa2	219	d.81.1.5	7	d	1895	d.81	25
d.81.2.1_d2iafa1	145	d.81.2.1	1	d	1895	d.81	25
d.81.2.2_d1ygya4	135	d.81.2.2	1	d	1895	d.81	25
d.81.3.1_d2glza1	149	d.81.3.1	1	d	1895	d.81	25
d.81.4.1_d2dm9a1	118	d.81.4.1	1	d	1895	d.81	25
d.82.1.1_d1oaca4	86	d.82.1.1	1	d	1895	d.82	7
d.82.2.0_d4hs5a_	105	d.82.2.0	1	d	1895	d.82	7
d.82.2.1_d3t3la_	121	d.82.2.1	1	d	1895	d.82	7
d.82.2.2_d3iam7_	127	d.82.2.2	1	d	1895	d.82	7
d.82.3.1_d1sgoa_	139	d.82.3.1	1	d	1895	d.82	7
d.82.4.1_d1v5ra1	84	d.82.4.1	1	d	1895	d.82	7
d.82.5.1_d1ylxa1	100	d.82.5.1	1	d	1895	d.82	7
d.83.1.1_d1ewfa1	217	d.83.1.1	2	d	1895	d.83	3
d.83.1.1_d1ewfa2	239	d.83.1.1	2	d	1895	d.83	3
d.83.2.1_d1usub_	142	d.83.2.1	1	d	1895	d.83	3
d.84.1.1_d2sici_	107	d.84.1.1	1	d	1895	d.84	1
d.85.1.1_d1e6ta_	129	d.85.1.1	3	d	1895	d.85	3
d.85.1.1_d1qbea_	132	d.85.1.1	3	d	1895	d.85	3
d.85.1.1_d2quda1	122	d.85.1.1	3	d	1895	d.85	3
d.86.1.0_d4ue8a1	166	d.86.1.0	1	d	1895	d.86	2
d.86.1.2_d1ztpa1	234	d.86.1.2	1	d	1895	d.86	2
d.87.1.1_d1fcda3	74	d.87.1.1	8	d	1895	d.87	11
d.87.1.1_d1m6ia3	131	d.87.1.1	8	d	1895	d.87	11
d.87.1.1_d1mo9a3	140	d.87.1.1	8	d	1895	d.87	11
d.87.1.1_d1nhpa3	126	d.87.1.1	8	d	1895	d.87	11
d.87.1.1_d1xdia2	118	d.87.1.1	8	d	1895	d.87	11
d.87.1.1_d1xhca3	62	d.87.1.1	8	d	1895	d.87	11
d.87.1.1_d2gqwa3	92	d.87.1.1	8	d	1895	d.87	11
d.87.1.1_d3dk9a3	115	d.87.1.1	8	d	1895	d.87	11
d.87.2.0_d3nvvb2	114	d.87.2.0	1	d	1895	d.87	11
d.87.2.1_d1n62c1	109	d.87.2.1	2	d	1895	d.87	11
d.87.2.1_d1rm6b1	107	d.87.2.1	2	d	1895	d.87	11
d.88.1.1_d1egwa_	71	d.88.1.1	1	d	1895	d.88	1
d.89.1.0_d3l6ta1	225	d.89.1.0	1	d	1895	d.89	5
d.89.1.1_d2fufa_	126	d.89.1.1	1	d	1895	d.89	5
d.89.1.2_d1r9wa_	145	d.89.1.2	1	d	1895	d.89	5
d.89.1.3_d1m55a_	193	d.89.1.3	1	d	1895	d.89	5
d.89.1.4_d1l2ma_	118	d.89.1.4	1	d	1895	d.89	5
d.9.1.1_d1b2ta1	76	d.9.1.1	3	d	1895	d.9	4
d.9.1.1_d1b3aa_	67	d.9.1.1	3	d	1895	d.9	4
d.9.1.1_d4xdxa_	70	d.9.1.1	3	d	1895	d.9	4
d.9.2.1_d2cs7a1	55	d.9.2.1	1	d	1895	d.9	4
d.90.1.0_d2wqfa_	201	d.90.1.0	3	d	1895	d.90	7
d.90.1.0_d3e10a_	166	d.90.1.0	3	d	1895	d.90	7
d.90.1.0_d3gr3a_	226	d.90.1.0	3	d	1895	d.90	7
d.90.1.1_d1ykia_	216	d.90.1.1	3	d	1895	d.90	7
d.90.1.1_d2b67a1	201	d.90.1.1	3	d	1895	d.90	7
d.90.1.1_d2frea1	200	d.90.1.1	3	d	1895	d.90	7
d.90.1.2_d1vkwa1	206	d.90.1.2	1	d	1895	d.90	7
d.91.1.0_d4af1a1	138	d.91.1.0	1	d	1895	d.91	1
d.92.1.0_d2w2db1	94	d.92.1.0	5	d	1895	d.92	30
d.92.1.0_d2xhlb1	89	d.92.1.0	5	d	1895	d.92	30
d.92.1.0_d3edha_	201	d.92.1.0	5	d	1895	d.92	30
d.92.1.0_d3hoaa_	509	d.92.1.0	5	d	1895	d.92	30
d.92.1.0_d4fyta2	261	d.92.1.0	5	d	1895	d.92	30
d.92.1.10_d2ddfa_	257	d.92.1.10	1	d	1895	d.92	30
d.92.1.11_d1y93a_	158	d.92.1.11	1	d	1895	d.92	30
d.92.1.12_d1eb6a_	177	d.92.1.12	2	d	1895	d.92	30
d.92.1.12_d1g12a_	167	d.92.1.12	2	d	1895	d.92	30
d.92.1.13_d3u9wa2	252	d.92.1.13	2	d	1895	d.92	30
d.92.1.13_d4qmea2	250	d.92.1.13	2	d	1895	d.92	30
d.92.1.14_d1j7na1	237	d.92.1.14	2	d	1895	d.92	30
d.92.1.14_d4dv8a2	226	d.92.1.14	2	d	1895	d.92	30
d.92.1.15_d1oz9a_	141	d.92.1.15	1	d	1895	d.92	30
d.92.1.16_d3cmna1	346	d.92.1.16	1	d	1895	d.92	30
d.92.1.17_d3e11a1	113	d.92.1.17	1	d	1895	d.92	30
d.92.1.1_d1c7ka_	132	d.92.1.1	1	d	1895	d.92	30
d.92.1.2_d4n4ee_	316	d.92.1.2	1	d	1895	d.92	30
d.92.1.3_d1lmla_	475	d.92.1.3	1	d	1895	d.92	30
d.92.1.4_d1r1ha_	696	d.92.1.4	1	d	1895	d.92	30
d.92.1.5_d2o36a_	654	d.92.1.5	2	d	1895	d.92	30
d.92.1.5_d2x97a_	598	d.92.1.5	2	d	1895	d.92	30
d.92.1.6_d1kapp2	246	d.92.1.6	1	d	1895	d.92	30
d.92.1.7_d3bona_	422	d.92.1.7	1	d	1895	d.92	30
d.92.1.9_d2w15a_	202	d.92.1.9	1	d	1895	d.92	30
d.92.2.1_d1jaka2	143	d.92.2.1	3	d	1895	d.92	30
d.92.2.1_d1nowa2	145	d.92.2.1	3	d	1895	d.92	30
d.92.2.1_d1qbaa4	137	d.92.2.1	3	d	1895	d.92	30
d.92.2.2_d1gqia2	147	d.92.2.2	1	d	1895	d.92	30
d.92.2.3_d2choa3	122	d.92.2.3	1	d	1895	d.92	30
d.93.1.0_d1wqua1	101	d.93.1.0	2	d	1895	d.93	8
d.93.1.0_d2eo6a1	128	d.93.1.0	2	d	1895	d.93	8
d.93.1.1_d1bg1a3	141	d.93.1.1	6	d	1895	d.93	8
d.93.1.1_d1lkka_	105	d.93.1.1	6	d	1895	d.93	8
d.93.1.1_d1uura3	131	d.93.1.1	6	d	1895	d.93	8
d.93.1.1_d1xa6a2	141	d.93.1.1	6	d	1895	d.93	8
d.93.1.1_d2c9wa2	103	d.93.1.1	6	d	1895	d.93	8
d.93.1.1_d3buxb3	88	d.93.1.1	6	d	1895	d.93	8
d.94.1.1_d3ccda_	85	d.94.1.1	1	d	1895	d.94	2
d.94.2.1_d1j5ya2	107	d.94.2.1	1	d	1895	d.94	2
d.95.1.1_d3bp3a_	81	d.95.1.1	1	d	1895	d.95	11
d.95.2.0_d2ab5a1	133	d.95.2.0	2	d	1895	d.95	11
d.95.2.0_d2ab5a2	128	d.95.2.0	2	d	1895	d.95	11
d.95.2.1_d1b24a1	93	d.95.2.1	4	d	1895	d.95	11
d.95.2.1_d1r7ma1	118	d.95.2.1	4	d	1895	d.95	11
d.95.2.1_d1r7ma2	105	d.95.2.1	4	d	1895	d.95	11
d.95.2.1_d1t9ia_	153	d.95.2.1	4	d	1895	d.95	11
d.95.2.2_d1dq3a3	98	d.95.2.2	4	d	1895	d.95	11
d.95.2.2_d1dq3a4	109	d.95.2.2	4	d	1895	d.95	11
d.95.2.2_d1jvaa2	118	d.95.2.2	4	d	1895	d.95	11
d.95.2.2_d1jvaa3	117	d.95.2.2	4	d	1895	d.95	11
d.96.1.0_d3l8wa1	136	d.96.1.0	3	d	1895	d.96	11
d.96.1.0_d3l8wa2	159	d.96.1.0	3	d	1895	d.96	11
d.96.1.0_d3v9oa_	127	d.96.1.0	3	d	1895	d.96	11
d.96.1.1_d1wura_	185	d.96.1.1	1	d	1895	d.96	11
d.96.1.2_d2g64a1	139	d.96.1.2	2	d	1895	d.96	11
d.96.1.2_d3lx3a_	163	d.96.1.2	2	d	1895	d.96	11
d.96.1.3_d1b9la_	119	d.96.1.3	2	d	1895	d.96	11
d.96.1.3_d1dhna_	121	d.96.1.3	2	d	1895	d.96	11
d.96.1.4_d1j2ga2	154	d.96.1.4	1	d	1895	d.96	11
d.96.2.1_d1vrma1	309	d.96.2.1	1	d	1895	d.96	11
d.96.2.2_d2o34a1	247	d.96.2.2	1	d	1895	d.96	11
d.97.1.1_d1puca_	101	d.97.1.1	1	d	1895	d.97	1
d.98.1.0_d3gmxa_	154	d.98.1.0	1	d	1895	d.98	2
d.98.2.1_d3db7a1	126	d.98.2.1	1	d	1895	d.98	2
d.99.1.1_d1diva1	94	d.99.1.1	1	d	1895	d.99	1
e.1.1.0_d3stoa_	388	e.1.1.0	1	e	136	e.1	2
e.1.1.1_g1mtp.1	356	e.1.1.1	1	e	136	e.1	2
e.10.1.1_d3pwta_	594	e.10.1.1	1	e	136	e.10	1
e.11.1.0_d3ilwa_	464	e.11.1.0	1	e	136	e.11	3
e.11.1.1_d1bjta_	760	e.11.1.1	2	e	136	e.11	3
e.11.1.1_d3ku8a_	135	e.11.1.1	2	e	136	e.11	3
e.12.1.1_d1d3ya_	298	e.12.1.1	1	e	136	e.12	1
e.13.1.1_d1dd9a_	314	e.13.1.1	1	e	136	e.13	2
e.13.1.2_d1nuia1	192	e.13.1.2	1	e	136	e.13	2
e.15.1.1_d1oisa_	223	e.15.1.1	1	e	136	e.15	1
e.17.1.0_d2eiya_	305	e.17.1.0	1	e	136	e.17	1
e.18.1.1_d1wuil_	534	e.18.1.1	1	e	136	e.18	2
e.18.1.2_d3iam4_	385	e.18.1.2	1	e	136	e.18	2
e.19.1.1_d1wuis_	267	e.19.1.1	1	e	136	e.19	2
e.19.1.2_d3iam6_	161	e.19.1.2	1	e	136	e.19	2
e.2.1.1_d2i06a_	305	e.2.1.1	1	e	136	e.2	1
e.22.1.1_d1sg6a_	389	e.22.1.1	1	e	136	e.22	3
e.22.1.2_d1jq5a_	366	e.22.1.2	2	e	136	e.22	3
e.22.1.2_d5br4a1	383	e.22.1.2	2	e	136	e.22	3
e.23.1.0_d3fcea_	504	e.23.1.0	3	e	136	e.23	5
e.23.1.0_d3o83a_	435	e.23.1.0	3	e	136	e.23	5
e.23.1.0_d5e7qa1	512	e.23.1.0	3	e	136	e.23	5
e.23.1.1_d1nnma_	643	e.23.1.1	2	e	136	e.23	5
e.23.1.1_d2d1sa_	539	e.23.1.1	2	e	136	e.23	5
e.24.1.1_d1ad2a_	224	e.24.1.1	1	e	136	e.24	1
e.25.1.1_d3c98a_	589	e.25.1.1	1	e	136	e.25	1
e.26.1.1_d1oa0a_	544	e.26.1.1	1	e	136	e.26	3
e.26.1.2_d1su8a_	633	e.26.1.2	1	e	136	e.26	3
e.26.1.3_d1oaoc_	729	e.26.1.3	1	e	136	e.26	3
e.27.1.1_d1h5wa_	268	e.27.1.1	1	e	136	e.27	1
e.28.1.1_d2btva_	845	e.28.1.1	1	e	136	e.28	2
e.28.1.2_d1uf2a_	967	e.28.1.2	1	e	136	e.28	2
e.29.1.1_d1twfb_	1207	e.29.1.1	2	e	136	e.29	4
e.29.1.1_d4g7hc_	1118	e.29.1.1	2	e	136	e.29	4
e.29.1.2_d1twfa_	1449	e.29.1.2	2	e	136	e.29	4
e.29.1.2_d4g7hd_	1500	e.29.1.2	2	e	136	e.29	4
e.3.1.0_d3pbta2	342	e.3.1.0	3	e	136	e.3	13
e.3.1.0_d4jf5a_	242	e.3.1.0	3	e	136	e.3	13
e.3.1.0_d4wz4a_	360	e.3.1.0	3	e	136	e.3	13
e.3.1.1_d1es5a_	260	e.3.1.1	8	e	136	e.3	13
e.3.1.1_d1tvfa2	295	e.3.1.1	8	e	136	e.3	13
e.3.1.1_d1yqsa_	345	e.3.1.1	8	e	136	e.3	13
e.3.1.1_d2bg1a1	453	e.3.1.1	8	e	136	e.3	13
e.3.1.1_d2c5wb1	385	e.3.1.1	8	e	136	e.3	13
e.3.1.1_d2dcfa1	388	e.3.1.1	8	e	136	e.3	13
e.3.1.1_d2p74a_	263	e.3.1.1	8	e	136	e.3	13
e.3.1.1_d4bl3a3	338	e.3.1.1	8	e	136	e.3	13
e.3.1.2_d1u60a_	309	e.3.1.2	1	e	136	e.3	13
e.3.1.3_d2ex2a1	456	e.3.1.3	1	e	136	e.3	13
e.32.1.1_d1io1a_	395	e.32.1.1	1	e	136	e.32	1
e.34.1.1_d1knza_	157	e.34.1.1	1	e	136	e.34	1
e.35.1.1_g1jmu.1	667	e.35.1.1	1	e	136	e.35	1
e.37.1.1_d1kyqa2	123	e.37.1.1	2	e	136	e.37	2
e.37.1.1_d1pjqa3	102	e.37.1.1	2	e	136	e.37	2
e.38.1.1_d1gqea_	362	e.38.1.1	1	e	136	e.38	1
e.39.1.1_d1lfpa_	243	e.39.1.1	1	e	136	e.39	1
e.40.1.1_d1ldja3	276	e.40.1.1	1	e	136	e.40	1
e.41.1.1_d1k8ta_	509	e.41.1.1	1	e	136	e.41	1
e.42.1.1_d1m1ca_	651	e.42.1.1	1	e	136	e.42	1
e.43.1.1_d3aa0a_	270	e.43.1.1	1	e	136	e.43	2
e.43.1.2_d3aa7b_	243	e.43.1.2	1	e	136	e.43	2
e.44.1.1_d1szqa_	473	e.44.1.1	1	e	136	e.44	1
e.45.1.1_d1nh1a_	290	e.45.1.1	1	e	136	e.45	1
e.46.1.1_d4jbua1	292	e.46.1.1	1	e	136	e.46	1
e.47.1.1_d1q88a_	192	e.47.1.1	1	e	136	e.47	1
e.48.1.1_d1no7a_	562	e.48.1.1	1	e	136	e.48	1
e.49.1.1_d3vdpa_	197	e.49.1.1	1	e	136	e.49	1
e.5.1.1_d1gwea_	498	e.5.1.1	1	e	136	e.5	2
e.5.1.2_d1u5ua_	366	e.5.1.2	1	e	136	e.5	2
e.50.1.1_d1xfia_	360	e.50.1.1	2	e	136	e.50	2
e.50.1.1_d2g8la1	284	e.50.1.1	2	e	136	e.50	2
e.51.1.1_d1uwka_	554	e.51.1.1	1	e	136	e.51	1
e.52.1.1_d1z0sa_	249	e.52.1.1	1	e	136	e.52	2
e.52.1.2_d2bona1	295	e.52.1.2	1	e	136	e.52	2
e.53.1.1_d1vkya_	332	e.53.1.1	1	e	136	e.53	1
e.54.1.1_d1sr8a_	282	e.54.1.1	1	e	136	e.54	1
e.55.1.1_d1srqa_	336	e.55.1.1	1	e	136	e.55	1
e.56.1.1_d1xqba_	231	e.56.1.1	1	e	136	e.56	1
e.57.1.1_d1u7la_	388	e.57.1.1	1	e	136	e.57	1
e.58.1.1_d1urja_	1122	e.58.1.1	1	e	136	e.58	1
e.59.1.1_d2fiya1	290	e.59.1.1	1	e	136	e.59	1
e.6.1.0_d2wbia1	244	e.6.1.0	3	e	136	e.6	6
e.6.1.0_d3mkha1	258	e.6.1.0	3	e	136	e.6	6
e.6.1.0_d4rm7a1	229	e.6.1.0	3	e	136	e.6	6
e.6.1.1_d1u8va2	275	e.6.1.1	2	e	136	e.6	6
e.6.1.1_d2d29a2	233	e.6.1.1	2	e	136	e.6	6
e.6.1.2_d1w07a3	271	e.6.1.2	1	e	136	e.6	6
e.60.1.1_d1zjca1	413	e.60.1.1	1	e	136	e.60	1
e.61.1.1_d1zbpa1	264	e.61.1.1	1	e	136	e.61	1
e.62.1.1_d4cdpa1	337	e.62.1.1	1	e	136	e.62	2
e.62.1.2_d2hqva1	176	e.62.1.2	1	e	136	e.62	2
e.63.1.1_d2azea1	148	e.63.1.1	1	e	136	e.63	2
e.63.1.2_d2azeb1	101	e.63.1.2	1	e	136	e.63	2
e.64.1.1_d2avue1	156	e.64.1.1	1	e	136	e.64	1
e.65.1.1_d2p3ya1	461	e.65.1.1	1	e	136	e.65	1
e.66.1.1_d2ijra1	280	e.66.1.1	1	e	136	e.66	1
e.67.1.1_d2p62a1	241	e.67.1.1	1	e	136	e.67	1
e.68.1.1_d2oeza1	244	e.68.1.1	1	e	136	e.68	1
e.69.1.1_d3er9b_	468	e.69.1.1	1	e	136	e.69	1
e.7.1.1_d1inpa_	400	e.7.1.1	5	e	136	e.7	6
e.7.1.1_d1ka1a_	354	e.7.1.1	5	e	136	e.7	6
e.7.1.1_d1nuya_	328	e.7.1.1	5	e	136	e.7	6
e.7.1.1_d1vdwa_	253	e.7.1.1	5	e	136	e.7	6
e.7.1.1_d2bjia_	275	e.7.1.1	5	e	136	e.7	6
e.7.1.2_d3biga_	324	e.7.1.2	1	e	136	e.7	6
e.70.1.1_d3rlff1	251	e.70.1.1	1	e	136	e.70	1
e.71.1.1_d2i5ha1	180	e.71.1.1	1	e	136	e.71	1
e.72.1.1_d2i71a1	377	e.72.1.1	1	e	136	e.72	1
e.73.1.1_d2o3ia1	389	e.73.1.1	1	e	136	e.73	1
e.74.1.1_d2i0za2	169	e.74.1.1	1	e	136	e.74	1
e.75.1.1_d4dyna_	480	e.75.1.1	1	e	136	e.75	1
e.76.1.1_d2guma1	615	e.76.1.1	1	e	136	e.76	2
e.76.1.2_d2cmza1	409	e.76.1.2	1	e	136	e.76	2
e.77.1.1_d4iuja_	448	e.77.1.1	1	e	136	e.77	1
e.78.1.1_d3m4ia_	207	e.78.1.1	1	e	136	e.78	1
e.79.1.1_d2yzsa_	315	e.79.1.1	3	e	136	e.79	3
e.79.1.1_d3goda_	320	e.79.1.1	3	e	136	e.79	3
e.79.1.1_d3nkea_	187	e.79.1.1	3	e	136	e.79	3
e.8.1.0_d2yi9a1	780	e.8.1.0	1	e	136	e.8	18
e.8.1.1_d1q8ia2	394	e.8.1.1	5	e	136	e.8	18
e.8.1.1_d1x9ma2	494	e.8.1.1	5	e	136	e.8	18
e.8.1.1_d2py5a2	388	e.8.1.1	5	e	136	e.8	18
e.8.1.1_d3ncia2	528	e.8.1.1	5	e	136	e.8	18
e.8.1.1_d3pv8a2	408	e.8.1.1	5	e	136	e.8	18
e.8.1.2_d1mmla_	251	e.8.1.2	2	e	136	e.8	18
e.8.1.2_d4i7ga1	431	e.8.1.2	2	e	136	e.8	18
e.8.1.3_d1mswd_	882	e.8.1.3	1	e	136	e.8	18
e.8.1.4_d1muka_	1264	e.8.1.4	5	e	136	e.8	18
e.8.1.4_d1u09a1	470	e.8.1.4	5	e	136	e.8	18
e.8.1.4_d2cjqa_	582	e.8.1.4	5	e	136	e.8	18
e.8.1.4_d3bsoa_	484	e.8.1.4	5	e	136	e.8	18
e.8.1.4_d3hkwa_	563	e.8.1.4	5	e	136	e.8	18
e.8.1.6_d1uvja_	664	e.8.1.6	1	e	136	e.8	18
e.8.1.7_d1jx4a2	240	e.8.1.7	3	e	136	e.8	18
e.8.1.7_d1t94a2	333	e.8.1.7	3	e	136	e.8	18
e.8.1.7_d3ohba1	389	e.8.1.7	3	e	136	e.8	18
f.1.1.1_d1cola_	197	f.1.1.1	1	f	199	f.1	13
f.1.2.1_d1f0la3	180	f.1.2.1	1	f	199	f.1	13
f.1.3.1_d1i5pa3	263	f.1.3.1	2	f	199	f.1	13
f.1.3.1_d1w99a1	193	f.1.3.1	2	f	199	f.1	13
f.1.4.0_d2imsa_	163	f.1.4.0	3	f	199	f.1	13
f.1.4.0_d2vofa1	150	f.1.4.0	3	f	199	f.1	13
f.1.4.0_d4bdua2	69	f.1.4.0	3	f	199	f.1	13
f.1.4.1_d1ddba_	195	f.1.4.1	5	f	199	f.1	13
f.1.4.1_d1k3ka_	146	f.1.4.1	5	f	199	f.1	13
f.1.4.1_d1q59a1	160	f.1.4.1	5	f	199	f.1	13
f.1.4.1_d3bl2a_	131	f.1.4.1	5	f	199	f.1	13
f.1.4.1_d3sp7a1	159	f.1.4.1	5	f	199	f.1	13
f.1.5.1_d1ikpa3	143	f.1.5.1	1	f	199	f.1	13
f.10.1.1_d1svba2	302	f.10.1.1	2	f	199	f.10	2
f.10.1.1_d3n40f1	294	f.10.1.1	2	f	199	f.10	2
f.12.1.1_d1g5ga1	266	f.12.1.1	1	f	199	f.12	1
f.13.1.0_d3ddla_	258	f.13.1.0	1	f	199	f.13	4
f.13.1.1_d1m0ka_	227	f.13.1.1	1	f	199	f.13	4
f.13.1.2_d2g87a_	348	f.13.1.2	1	f	199	f.13	4
f.13.1.3_d2rh1a1	283	f.13.1.3	1	f	199	f.13	4
f.14.1.1_d1lnqa2	80	f.14.1.1	4	f	199	f.14	6
f.14.1.1_d1orsc1	129	f.14.1.1	4	f	199	f.14	6
f.14.1.1_d1xl4a2	116	f.14.1.1	4	f	199	f.14	6
f.14.1.1_d2ih3c_	98	f.14.1.1	4	f	199	f.14	6
f.14.1.2_d3rvya_	221	f.14.1.2	1	f	199	f.14	6
f.14.2.1_d3kg2a3	170	f.14.2.1	1	f	199	f.14	6
f.15.1.1_d4j9yb1	92	f.15.1.1	1	f	199	f.15	1
f.16.1.1_d2oara1	109	f.16.1.1	1	f	199	f.16	1
f.17.1.1_d1c99a_	79	f.17.1.1	3	f	199	f.17	11
f.17.1.1_d3j9tr1	71	f.17.1.1	3	f	199	f.17	11
f.17.1.1_d3j9tr2	79	f.17.1.1	3	f	199	f.17	11
f.17.2.1_d1fftb2	91	f.17.2.1	3	f	199	f.17	11
f.17.2.1_d3ag3b1	90	f.17.2.1	3	f	199	f.17	11
f.17.2.1_d3s8gb1	38	f.17.2.1	3	f	199	f.17	11
f.17.3.1_d4i0ua2	64	f.17.3.1	1	f	199	f.17	11
f.17.4.1_d1h2sb_	60	f.17.4.1	1	f	199	f.17	11
f.17.5.1_d4il6z_	62	f.17.5.1	1	f	199	f.17	11
f.17.6.1_d1rh5c_	32	f.17.6.1	1	f	199	f.17	11
f.17.6.2_d3dine_	65	f.17.6.2	1	f	199	f.17	11
f.18.1.1_d1c17m_	171	f.18.1.1	1	f	199	f.18	1
f.19.1.0_d2f2ba_	245	f.19.1.0	1	f	199	f.19	1
f.20.1.1_d4enea_	444	f.20.1.1	1	f	199	f.20	1
f.21.1.1_d1kqfc_	216	f.21.1.1	1	f	199	f.21	9
f.21.1.2_d3cx5c2	261	f.21.1.2	1	f	199	f.21	9
f.21.2.1_d2bs2c_	255	f.21.2.1	1	f	199	f.21	9
f.21.2.2_d1kf6c_	130	f.21.2.2	5	f	199	f.21	9
f.21.2.2_d1kf6d_	119	f.21.2.2	5	f	199	f.21	9
f.21.2.2_d2h88d_	101	f.21.2.2	5	f	199	f.21	9
f.21.2.2_d2wdqc_	121	f.21.2.2	5	f	199	f.21	9
f.21.2.2_d2wdqd_	105	f.21.2.2	5	f	199	f.21	9
f.21.3.1_d1y5ic1	225	f.21.3.1	1	f	199	f.21	9
f.22.1.1_d2qi9a_	324	f.22.1.1	1	f	199	f.22	1
f.23.1.1_d3ag3d_	144	f.23.1.1	1	f	199	f.23	52
f.23.10.1_d2wjnh1	36	f.23.10.1	1	f	199	f.23	52
f.23.11.1_d3cx5d2	49	f.23.11.1	1	f	199	f.23	52
f.23.12.0_d2e74d2	37	f.23.12.0	2	f	199	f.23	52
f.23.12.0_d3h1je1	69	f.23.12.0	2	f	199	f.23	52
f.23.12.1_d1q90r_	39	f.23.12.1	2	f	199	f.23	52
f.23.12.1_d3cx5e2	56	f.23.12.1	2	f	199	f.23	52
f.23.13.1_d2a06g_	75	f.23.13.1	2	f	199	f.23	52
f.23.13.1_d3cx5h_	93	f.23.13.1	2	f	199	f.23	52
